Sector,Salary Group,Employment Group,Components,Year,Contents Men,Contents Women,Difference,Difference in procents
Corporations and organizations,Workers paid by the hour,Employees,Fringe benefits in DKK per standard hour,2018,0.27,0.18,0.09000000000000002,33.33
Corporations and organizations,Workers paid by the hour,Employees,Pension including ATP in DKK per standard hour,2018,22.91,15.02,7.890000000000001,34.44
Corporations and organizations,Workers paid by the hour,Employees,Basic earnings in DKK per standard hour,2018,172.33,148.07,24.26000000000002,14.08
Corporations and organizations,Workers paid by the hour,Employees,"Lower quartile, standardized earnings",2018,171.94,141.85,30.090000000000003,17.5
Corporations and organizations,Workers paid by the hour,Employees,"Median, standardized hourly earnings",2018,200.63,164.01,36.620000000000005,18.25
Corporations and organizations,Workers paid by the hour,Employees,"Upper quartile, standardized hourly earnings",2018,230.91,189.19,41.72,18.07
Corporations and organizations,Workers paid by the hour,Employees,STANDARDIZED MONTHLY EARNINGS,2018,33000.63,27531.43,5469.199999999997,16.57
Corporations and organizations,Workers paid by the hour,Employees,Number of fulltime employees in the earnings statistics,2018,225335.0,66679.0,158656.0,70.41
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2018,205.54,171.59,33.94999999999999,16.52
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2018,0.25,0.17,0.07999999999999999,32.0
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2018,22.89,15.0,7.890000000000001,34.47
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2018,172.08,147.94,24.140000000000015,14.03
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level","Lower quartile, standardized earnings",2018,171.86,141.82,30.04000000000002,17.48
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level","Median, standardized hourly earnings",2018,200.52,163.96,36.56,18.23
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2018,230.74,189.06,41.68000000000001,18.06
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2018,32954.81,27510.54,5444.269999999997,16.52
Corporations and organizations,Workers paid by the hour,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2018,224341.0,66432.0,157909.0,70.39
Corporations and organizations,Fixed salary-earners,General managers,STANDARDIZED HOURLY EARNINGS,2018,451.35,378.4,72.95000000000005,16.16
Corporations and organizations,Fixed salary-earners,General managers,Fringe benefits in DKK per standard hour,2018,14.44,6.63,7.81,54.09
Corporations and organizations,Fixed salary-earners,General managers,Pension including ATP in DKK per standard hour,2018,55.49,49.75,5.740000000000002,10.34
Corporations and organizations,Fixed salary-earners,General managers,Basic earnings in DKK per standard hour,2018,362.78,308.5,54.27999999999997,14.96
Corporations and organizations,Fixed salary-earners,General managers,"Lower quartile, standardized earnings",2018,292.23,251.35,40.880000000000024,13.99
Corporations and organizations,Fixed salary-earners,General managers,"Median, standardized hourly earnings",2018,389.93,336.5,53.43000000000001,13.7
Corporations and organizations,Fixed salary-earners,General managers,"Upper quartile, standardized hourly earnings",2018,530.96,454.41,76.55000000000001,14.42
Corporations and organizations,Fixed salary-earners,General managers,STANDARDIZED MONTHLY EARNINGS,2018,72364.52,60669.21,11695.310000000005,16.16
Corporations and organizations,Fixed salary-earners,General managers,Number of fulltime employees in the earnings statistics,2018,81378.0,29620.0,51758.0,63.6
Corporations and organizations,Fixed salary-earners,Employees,STANDARDIZED HOURLY EARNINGS,2018,328.35,272.22,56.129999999999995,17.09
Corporations and organizations,Fixed salary-earners,Employees,Fringe benefits in DKK per standard hour,2018,5.47,2.04,3.4299999999999997,62.71
Corporations and organizations,Fixed salary-earners,Employees,Pension including ATP in DKK per standard hour,2018,39.64,34.63,5.009999999999998,12.64
Corporations and organizations,Fixed salary-earners,Employees,Basic earnings in DKK per standard hour,2018,271.4,228.71,42.68999999999997,15.73
Corporations and organizations,Fixed salary-earners,Employees,"Lower quartile, standardized earnings",2018,228.48,201.15,27.329999999999984,11.96
Corporations and organizations,Fixed salary-earners,Employees,"Median, standardized hourly earnings",2018,289.37,248.56,40.81,14.1
Corporations and organizations,Fixed salary-earners,Employees,"Upper quartile, standardized hourly earnings",2018,383.05,311.52,71.53000000000003,18.67
Corporations and organizations,Fixed salary-earners,Employees,STANDARDIZED MONTHLY EARNINGS,2018,52645.15,43644.86,9000.29,17.1
Corporations and organizations,Fixed salary-earners,Employees,Number of fulltime employees in the earnings statistics,2018,402389.0,266438.0,135951.0,33.79
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2018,296.9,258.66,38.23999999999995,12.88
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2018,3.17,1.46,1.71,53.94
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2018,35.59,32.7,2.8900000000000006,8.12
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2018,248.03,218.52,29.50999999999999,11.9
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level","Lower quartile, standardized earnings",2018,219.87,197.68,22.189999999999998,10.09
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level","Median, standardized hourly earnings",2018,272.99,242.37,30.620000000000005,11.22
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2018,351.02,297.57,53.44999999999999,15.23
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2018,47602.28,41470.7,6131.580000000002,12.88
Corporations and organizations,Fixed salary-earners,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2018,321011.0,236818.0,84193.0,26.23
All sectors,All forms of pay,General managers,STANDARDIZED HOURLY EARNINGS,2019,444.96,376.7,68.25999999999999,15.34
All sectors,All forms of pay,General managers,Fringe benefits in DKK per standard hour,2019,11.79,4.07,7.719999999999999,65.48
All sectors,All forms of pay,General managers,Pension including ATP in DKK per standard hour,2019,57.24,52.63,4.609999999999999,8.05
All sectors,All forms of pay,General managers,Basic earnings in DKK per standard hour,2019,356.32,307.57,48.75,13.68
All sectors,All forms of pay,General managers,"Lower quartile, standardized earnings",2019,294.62,272.61,22.00999999999999,7.47
All sectors,All forms of pay,General managers,"Median, standardized hourly earnings",2019,387.6,333.76,53.84000000000003,13.89
All sectors,All forms of pay,General managers,"Upper quartile, standardized hourly earnings",2019,528.19,446.48,81.71000000000004,15.47
All sectors,All forms of pay,General managers,STANDARDIZED MONTHLY EARNINGS,2019,71340.76,60396.12,10944.639999999992,15.34
All sectors,All forms of pay,General managers,Number of fulltime employees in the earnings statistics,2019,107992.0,55759.0,52233.0,48.37
All sectors,All forms of pay,Employees,STANDARDIZED HOURLY EARNINGS,2019,288.4,251.85,36.54999999999998,12.67
All sectors,All forms of pay,Employees,Fringe benefits in DKK per standard hour,2019,2.99,0.85,2.14,71.57
All sectors,All forms of pay,Employees,Pension including ATP in DKK per standard hour,2019,35.51,32.31,3.1999999999999957,9.01
All sectors,All forms of pay,Employees,Basic earnings in DKK per standard hour,2019,238.56,210.25,28.310000000000002,11.87
All sectors,All forms of pay,Employees,"Lower quartile, standardized earnings",2019,204.94,195.69,9.25,4.51
All sectors,All forms of pay,Employees,"Median, standardized hourly earnings",2019,252.58,235.46,17.120000000000005,6.78
All sectors,All forms of pay,Employees,"Upper quartile, standardized hourly earnings",2019,330.49,283.8,46.69,14.13
All sectors,All forms of pay,Employees,STANDARDIZED MONTHLY EARNINGS,2019,46238.89,40378.31,5860.580000000002,12.67
All sectors,All forms of pay,Employees,Number of fulltime employees in the earnings statistics,2019,826917.0,790225.0,36692.0,4.44
All sectors,All forms of pay,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2019,264.52,241.88,22.639999999999986,8.56
All sectors,All forms of pay,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2019,1.65,0.59,1.06,64.24
All sectors,All forms of pay,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2019,32.2,30.69,1.5100000000000016,4.69
All sectors,All forms of pay,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2019,220.6,202.48,18.120000000000005,8.21
All sectors,All forms of pay,"Employees, non-managerial level","Lower quartile, standardized earnings",2019,199.74,193.11,6.6299999999999955,3.32
All sectors,All forms of pay,"Employees, non-managerial level","Median, standardized hourly earnings",2019,241.67,231.45,10.219999999999999,4.23
All sectors,All forms of pay,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2019,305.19,275.28,29.910000000000025,9.8
All sectors,All forms of pay,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2019,42409.82,38781.17,3628.6500000000015,8.56
All sectors,All forms of pay,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2019,718926.0,734465.0,-15539.0,-2.16
All sectors,Workers paid by the hour,General managers,STANDARDIZED HOURLY EARNINGS,2019,283.82,228.71,55.109999999999985,19.42
All sectors,Workers paid by the hour,General managers,Fringe benefits in DKK per standard hour,2019,6.46,2.22,4.24,65.63
All sectors,Workers paid by the hour,General managers,Pension including ATP in DKK per standard hour,2019,28.61,21.56,7.050000000000001,24.64
All sectors,Workers paid by the hour,General managers,Basic earnings in DKK per standard hour,2019,238.82,199.96,38.859999999999985,16.27
All sectors,Workers paid by the hour,General managers,"Lower quartile, standardized earnings",2019,207.08,158.87,48.21000000000001,23.28
All sectors,Workers paid by the hour,General managers,"Median, standardized hourly earnings",2019,249.26,197.42,51.84,20.8
All sectors,Workers paid by the hour,General managers,"Upper quartile, standardized hourly earnings",2019,320.46,266.2,54.25999999999999,16.93
All sectors,Workers paid by the hour,General managers,STANDARDIZED MONTHLY EARNINGS,2019,45505.64,36668.83,8836.809999999998,19.42
All sectors,Workers paid by the hour,General managers,Number of fulltime employees in the earnings statistics,2019,1303.0,325.0,978.0,75.06
All sectors,Workers paid by the hour,Employees,STANDARDIZED HOURLY EARNINGS,2019,208.21,177.4,30.810000000000002,14.8
All sectors,Workers paid by the hour,Employees,Fringe benefits in DKK per standard hour,2019,0.31,0.17,0.13999999999999999,45.16
All sectors,Workers paid by the hour,Employees,Pension including ATP in DKK per standard hour,2019,23.01,14.84,8.170000000000002,35.51
All sectors,Workers paid by the hour,Employees,Basic earnings in DKK per standard hour,2019,174.36,151.93,22.430000000000007,12.86
All sectors,Workers paid by the hour,Employees,"Lower quartile, standardized earnings",2019,173.51,146.14,27.370000000000005,15.77
All sectors,Workers paid by the hour,Employees,"Median, standardized hourly earnings",2019,202.87,167.96,34.91,17.21
All sectors,Workers paid by the hour,Employees,"Upper quartile, standardized hourly earnings",2019,233.84,195.5,38.34,16.4
All sectors,Workers paid by the hour,Employees,STANDARDIZED MONTHLY EARNINGS,2019,33382.97,28442.31,4940.66,14.8
All sectors,Workers paid by the hour,Employees,Number of fulltime employees in the earnings statistics,2019,225185.0,79097.0,146088.0,64.87
All sectors,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2019,207.74,177.17,30.57000000000002,14.72
All sectors,Workers paid by the hour,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2019,0.27,0.16,0.11000000000000001,40.74
All sectors,Workers paid by the hour,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2019,22.98,14.81,8.17,35.55
All sectors,Workers paid by the hour,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2019,173.95,151.71,22.23999999999998,12.79
All sectors,Workers paid by the hour,"Employees, non-managerial level","Lower quartile, standardized earnings",2019,173.4,146.1,27.30000000000001,15.74
All sectors,Workers paid by the hour,"Employees, non-managerial level","Median, standardized hourly earnings",2019,202.69,167.89,34.80000000000001,17.17
All sectors,Workers paid by the hour,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2019,233.52,195.29,38.23000000000002,16.37
All sectors,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2019,33307.04,28405.02,4902.02,14.72
All sectors,Workers paid by the hour,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2019,223882.0,78772.0,145110.0,64.82
All sectors,Fixed salary-earners,General managers,STANDARDIZED HOURLY EARNINGS,2019,447.11,377.75,69.36000000000001,15.51
All sectors,Fixed salary-earners,General managers,Fringe benefits in DKK per standard hour,2019,11.86,4.09,7.77,65.51
All sectors,Fixed salary-earners,General managers,Pension including ATP in DKK per standard hour,2019,57.63,52.85,4.780000000000001,8.29
All sectors,Fixed salary-earners,General managers,Basic earnings in DKK per standard hour,2019,357.89,308.34,49.55000000000001,13.85
All sectors,Fixed salary-earners,General managers,"Lower quartile, standardized earnings",2019,296.7,273.58,23.120000000000005,7.79
All sectors,Fixed salary-earners,General managers,"Median, standardized hourly earnings",2019,389.74,334.49,55.25,14.18
All sectors,Fixed salary-earners,General managers,"Upper quartile, standardized hourly earnings",2019,530.07,447.6,82.47000000000003,15.56
All sectors,Fixed salary-earners,General managers,STANDARDIZED MONTHLY EARNINGS,2019,71684.63,60565.27,11119.360000000008,15.51
All sectors,Fixed salary-earners,General managers,Number of fulltime employees in the earnings statistics,2019,106689.0,55435.0,51254.0,48.04
All sectors,Fixed salary-earners,Employees,STANDARDIZED HOURLY EARNINGS,2019,319.48,261.61,57.870000000000005,18.11
All sectors,Fixed salary-earners,Employees,Fringe benefits in DKK per standard hour,2019,4.03,0.94,3.0900000000000003,76.67
All sectors,Fixed salary-earners,Employees,Pension including ATP in DKK per standard hour,2019,40.36,34.6,5.759999999999998,14.27
All sectors,Fixed salary-earners,Employees,Basic earnings in DKK per standard hour,2019,263.44,217.89,45.55000000000001,17.29
All sectors,Fixed salary-earners,Employees,"Lower quartile, standardized earnings",2019,228.73,206.64,22.090000000000003,9.66
All sectors,Fixed salary-earners,Employees,"Median, standardized hourly earnings",2019,283.17,242.7,40.47000000000003,14.29
All sectors,Fixed salary-earners,Employees,"Upper quartile, standardized hourly earnings",2019,366.61,290.98,75.63,20.63
All sectors,Fixed salary-earners,Employees,STANDARDIZED MONTHLY EARNINGS,2019,51221.55,41943.33,9278.220000000001,18.11
All sectors,Fixed salary-earners,Employees,Number of fulltime employees in the earnings statistics,2019,601732.0,711128.0,-109396.0,-18.18
All sectors,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2019,291.22,251.1,40.12000000000003,13.78
All sectors,Fixed salary-earners,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2019,2.3,0.65,1.65,71.74
All sectors,Fixed salary-earners,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2019,36.54,32.95,3.5899999999999963,9.82
All sectors,Fixed salary-earners,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2019,242.54,209.71,32.829999999999984,13.54
All sectors,Fixed salary-earners,"Employees, non-managerial level","Lower quartile, standardized earnings",2019,221.7,204.19,17.50999999999999,7.9
All sectors,Fixed salary-earners,"Employees, non-managerial level","Median, standardized hourly earnings",2019,269.41,238.45,30.960000000000036,11.49
All sectors,Fixed salary-earners,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2019,337.1,281.57,55.53000000000003,16.47
All sectors,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2019,46691.97,40258.08,6433.889999999999,13.78
All sectors,Fixed salary-earners,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2019,495043.0,655693.0,-160650.0,-32.45
General government,All forms of pay,General managers,STANDARDIZED HOURLY EARNINGS,2019,398.64,366.89,31.75,7.96
General government,All forms of pay,General managers,Fringe benefits in DKK per standard hour,2019,0.44,0.41,0.030000000000000027,6.82
General government,All forms of pay,General managers,Pension including ATP in DKK per standard hour,2019,60.02,55.76,4.260000000000005,7.1
General government,All forms of pay,General managers,Basic earnings in DKK per standard hour,2019,314.24,299.78,14.460000000000036,4.6
General government,All forms of pay,General managers,"Lower quartile, standardized earnings",2019,292.65,286.92,5.729999999999961,1.96
General government,All forms of pay,General managers,"Median, standardized hourly earnings",2019,365.83,328.65,37.18000000000001,10.16
General government,All forms of pay,General managers,"Upper quartile, standardized hourly earnings",2019,494.46,419.44,75.01999999999998,15.17
General government,All forms of pay,General managers,STANDARDIZED MONTHLY EARNINGS,2019,63914.39,58822.9,5091.489999999998,7.97
General government,All forms of pay,General managers,Number of fulltime employees in the earnings statistics,2019,23641.0,24800.0,-1159.0,-4.9
General government,All forms of pay,Employees,STANDARDIZED HOURLY EARNINGS,2019,278.79,247.35,31.440000000000026,11.28
General government,All forms of pay,Employees,Fringe benefits in DKK per standard hour,2019,0.19,0.09,0.1,52.63
General government,All forms of pay,Employees,Pension including ATP in DKK per standard hour,2019,38.84,33.3,5.540000000000006,14.26
General government,All forms of pay,Employees,Basic earnings in DKK per standard hour,2019,228.32,204.63,23.689999999999998,10.38
General government,All forms of pay,Employees,"Lower quartile, standardized earnings",2019,219.39,205.49,13.899999999999977,6.34
General government,All forms of pay,Employees,"Median, standardized hourly earnings",2019,259.49,236.62,22.870000000000005,8.81
General government,All forms of pay,Employees,"Upper quartile, standardized hourly earnings",2019,313.29,275.67,37.620000000000005,12.01
General government,All forms of pay,Employees,STANDARDIZED MONTHLY EARNINGS,2019,44697.66,39657.81,5039.850000000006,11.28
General government,All forms of pay,Employees,Number of fulltime employees in the earnings statistics,2019,194233.0,448670.0,-254437.0,-131.0
General government,All forms of pay,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2019,261.81,240.0,21.810000000000002,8.33
General government,All forms of pay,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2019,0.15,0.07,0.07999999999999999,53.33
General government,All forms of pay,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2019,35.84,31.91,3.9300000000000033,10.97
General government,All forms of pay,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2019,216.15,198.78,17.370000000000005,8.04
General government,All forms of pay,"Employees, non-managerial level","Lower quartile, standardized earnings",2019,215.37,203.53,11.840000000000003,5.5
General government,All forms of pay,"Employees, non-managerial level","Median, standardized hourly earnings",2019,251.36,233.65,17.710000000000008,7.05
General government,All forms of pay,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2019,297.77,268.47,29.299999999999955,9.84
General government,All forms of pay,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2019,41976.02,38479.0,3497.019999999997,8.33
General government,All forms of pay,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2019,170592.0,423869.0,-253277.0,-148.47
General government,Workers paid by the hour,General managers,STANDARDIZED HOURLY EARNINGS,2019,,,,
General government,Workers paid by the hour,General managers,Fringe benefits in DKK per standard hour,2019,,,,
General government,Workers paid by the hour,General managers,Pension including ATP in DKK per standard hour,2019,,,,
General government,Workers paid by the hour,General managers,Basic earnings in DKK per standard hour,2019,,,,
General government,Workers paid by the hour,General managers,"Lower quartile, standardized earnings",2019,,,,
General government,Workers paid by the hour,General managers,"Median, standardized hourly earnings",2019,,,,
General government,Workers paid by the hour,General managers,"Upper quartile, standardized hourly earnings",2019,,,,
General government,Workers paid by the hour,General managers,STANDARDIZED MONTHLY EARNINGS,2019,,,,
General government,Workers paid by the hour,General managers,Number of fulltime employees in the earnings statistics,2019,7.0,6.0,1.0,14.29
General government,Workers paid by the hour,Employees,STANDARDIZED HOURLY EARNINGS,2019,193.77,188.41,5.360000000000014,2.77
General government,Workers paid by the hour,Employees,Fringe benefits in DKK per standard hour,2019,0.02,0.01,0.01,50.0
General government,Workers paid by the hour,Employees,Pension including ATP in DKK per standard hour,2019,10.83,10.61,0.22000000000000064,2.03
General government,Workers paid by the hour,Employees,Basic earnings in DKK per standard hour,2019,164.12,154.53,9.590000000000003,5.84
General government,Workers paid by the hour,Employees,"Lower quartile, standardized earnings",2019,157.38,152.89,4.490000000000009,2.85
General government,Workers paid by the hour,Employees,"Median, standardized hourly earnings",2019,184.71,177.35,7.360000000000014,3.98
General government,Workers paid by the hour,Employees,"Upper quartile, standardized hourly earnings",2019,223.24,213.78,9.460000000000008,4.24
General government,Workers paid by the hour,Employees,STANDARDIZED MONTHLY EARNINGS,2019,31066.69,30208.26,858.4300000000003,2.76
General government,Workers paid by the hour,Employees,Number of fulltime employees in the earnings statistics,2019,3519.0,8424.0,-4905.0,-139.39
General government,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2019,193.57,188.36,5.2099999999999795,2.69
General government,Workers paid by the hour,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2019,0.02,0.01,0.01,50.0
General government,Workers paid by the hour,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2019,10.82,10.6,0.22000000000000064,2.03
General government,Workers paid by the hour,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2019,163.93,154.48,9.450000000000017,5.76
General government,Workers paid by the hour,"Employees, non-managerial level","Lower quartile, standardized earnings",2019,157.29,152.88,4.409999999999997,2.8
General government,Workers paid by the hour,"Employees, non-managerial level","Median, standardized hourly earnings",2019,184.58,177.33,7.25,3.93
General government,Workers paid by the hour,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2019,223.06,213.7,9.360000000000014,4.2
General government,Workers paid by the hour,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2019,31034.74,30199.42,835.3200000000033,2.69
General government,Workers paid by the hour,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2019,3513.0,8419.0,-4906.0,-139.65
General government,Fixed salary-earners,General managers,STANDARDIZED HOURLY EARNINGS,2019,398.67,366.91,31.75999999999999,7.97
General government,Fixed salary-earners,General managers,Fringe benefits in DKK per standard hour,2019,0.44,0.41,0.030000000000000027,6.82
General government,Fixed salary-earners,General managers,Pension including ATP in DKK per standard hour,2019,60.04,55.77,4.269999999999996,7.11
General government,Fixed salary-earners,General managers,Basic earnings in DKK per standard hour,2019,314.25,299.79,14.45999999999998,4.6
General government,Fixed salary-earners,General managers,"Lower quartile, standardized earnings",2019,292.69,286.93,5.759999999999991,1.97
General government,Fixed salary-earners,General managers,"Median, standardized hourly earnings",2019,365.87,328.67,37.19999999999999,10.17
General government,Fixed salary-earners,General managers,"Upper quartile, standardized hourly earnings",2019,494.53,419.44,75.08999999999997,15.18
General government,Fixed salary-earners,General managers,STANDARDIZED MONTHLY EARNINGS,2019,63919.1,58826.38,5092.720000000001,7.97
General government,Fixed salary-earners,General managers,Number of fulltime employees in the earnings statistics,2019,23634.0,24795.0,-1161.0,-4.91
General government,Fixed salary-earners,Employees,STANDARDIZED HOURLY EARNINGS,2019,280.57,248.7,31.870000000000005,11.36
General government,Fixed salary-earners,Employees,Fringe benefits in DKK per standard hour,2019,0.19,0.09,0.1,52.63
General government,Fixed salary-earners,Employees,Pension including ATP in DKK per standard hour,2019,39.43,33.81,5.619999999999997,14.25
General government,Fixed salary-earners,Employees,Basic earnings in DKK per standard hour,2019,229.67,205.78,23.889999999999986,10.4
General government,Fixed salary-earners,Employees,"Lower quartile, standardized earnings",2019,221.1,206.97,14.129999999999995,6.39
General government,Fixed salary-earners,Employees,"Median, standardized hourly earnings",2019,261.11,237.53,23.580000000000013,9.03
General government,Fixed salary-earners,Employees,"Upper quartile, standardized hourly earnings",2019,314.64,276.56,38.079999999999984,12.1
General government,Fixed salary-earners,Employees,STANDARDIZED MONTHLY EARNINGS,2019,44983.72,39873.97,5109.75,11.36
General government,Fixed salary-earners,Employees,Number of fulltime employees in the earnings statistics,2019,190714.0,440245.0,-249531.0,-130.84
General government,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2019,263.45,241.25,22.19999999999999,8.43
General government,Fixed salary-earners,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2019,0.15,0.07,0.07999999999999999,53.33
General government,Fixed salary-earners,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2019,36.44,32.43,4.009999999999998,11.0
General government,Fixed salary-earners,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2019,217.4,199.86,17.539999999999992,8.07
General government,Fixed salary-earners,"Employees, non-managerial level","Lower quartile, standardized earnings",2019,216.95,205.0,11.949999999999989,5.51
General government,Fixed salary-earners,"Employees, non-managerial level","Median, standardized hourly earnings",2019,252.83,234.52,18.310000000000002,7.24
General government,Fixed salary-earners,"Employees, non-managerial level","Upper quartile, standardized hourly earnings",2019,299.07,269.41,29.659999999999968,9.92
General government,Fixed salary-earners,"Employees, non-managerial level",STANDARDIZED MONTHLY EARNINGS,2019,42238.43,38680.2,3558.230000000003,8.42
General government,Fixed salary-earners,"Employees, non-managerial level",Number of fulltime employees in the earnings statistics,2019,167080.0,415451.0,-248371.0,-148.65
Government including social security funds,All forms of pay,General managers,STANDARDIZED HOURLY EARNINGS,2019,358.39,392.58,-34.19,-9.54
Government including social security funds,All forms of pay,General managers,Fringe benefits in DKK per standard hour,2019,0.42,0.62,-0.2,-47.62
Government including social security funds,All forms of pay,General managers,Pension including ATP in DKK per standard hour,2019,50.61,56.9,-6.289999999999999,-12.43
Government including social security funds,All forms of pay,General managers,Basic earnings in DKK per standard hour,2019,280.29,315.72,-35.43000000000001,-12.64
Government including social security funds,All forms of pay,General managers,"Lower quartile, standardized earnings",2019,268.37,306.47,-38.10000000000002,-14.2
Government including social security funds,All forms of pay,General managers,"Median, standardized hourly earnings",2019,338.35,381.41,-43.06,-12.73
Government including social security funds,All forms of pay,General managers,"Upper quartile, standardized hourly earnings",2019,426.45,464.88,-38.43000000000001,-9.01
Government including social security funds,All forms of pay,General managers,STANDARDIZED MONTHLY EARNINGS,2019,57460.11,62942.33,-5482.220000000001,-9.54
Government including social security funds,All forms of pay,General managers,Number of fulltime employees in the earnings statistics,2019,12263.0,4452.0,7811.0,63.7
Government including social security funds,All forms of pay,Employees,STANDARDIZED HOURLY EARNINGS,2019,291.32,276.81,14.509999999999991,4.98
Government including social security funds,All forms of pay,Employees,Fringe benefits in DKK per standard hour,2019,0.26,0.25,0.010000000000000009,3.85
Government including social security funds,All forms of pay,Employees,Pension including ATP in DKK per standard hour,2019,41.01,40.0,1.009999999999998,2.46
Government including social security funds,All forms of pay,Employees,Basic earnings in DKK per standard hour,2019,237.75,230.09,7.659999999999997,3.22
Government including social security funds,All forms of pay,Employees,"Lower quartile, standardized earnings",2019,233.63,223.52,10.109999999999985,4.33
Government including social security funds,All forms of pay,Employees,"Median, standardized hourly earnings",2019,277.99,266.58,11.410000000000025,4.1
Government including social security funds,All forms of pay,Employees,"Upper quartile, standardized hourly earnings",2019,330.85,316.2,14.650000000000034,4.43
Government including social security funds,All forms of pay,Employees,STANDARDIZED MONTHLY EARNINGS,2019,46708.09,44380.41,2327.679999999993,4.98
Government including social security funds,All forms of pay,Employees,Number of fulltime employees in the earnings statistics,2019,85554.0,76905.0,8649.0,10.11
Government including social security funds,All forms of pay,"Employees, non-managerial level",STANDARDIZED HOURLY EARNINGS,2019,280.04,269.46,10.580000000000041,3.78
Government including social security funds,All forms of pay,"Employees, non-managerial level",Fringe benefits in DKK per standard hour,2019,0.23,0.23,0.0,0.0
Government including social security funds,All forms of pay,"Employees, non-managerial level",Pension including ATP in DKK per standard hour,2019,39.4,38.93,0.46999999999999886,1.19
Government including social security funds,All forms of pay,"Employees, non-managerial level",Basic earnings in DKK per standard hour,2019,230.59,224.66,5.930000000000007,2.57
Government including social security funds,All forms of pay,"Employees, non-managerial level","Lower quartile, standardized earnings",2019,230.77,221.77,9.0,3.9
Government including social security funds,All forms of pay,"Employees, non-managerial level","Median, standardized hourly earnings",2019,271.63,263.19,8.439999999999998,3.11
